CustomerID,FirstName,LastName,Gender,Birthdate,Email,Phone,Country,City,SignupDate,IsSubscribed
642,Andrew,Smith,Female,1972-04-23,victorcortez@hotmail.com,769-277-8943x19100,Malaysia,Kuala Lumpur,2025-01-28,True
643,Brendan,Smith,Female,1978-08-30,sean92@brown.com,(514)604-0142x47310,Vietnam,Hanoi,2025-07-16,True
644,Greg,Rodriguez,Female,1975-12-24,joseph97@gmail.com,001-231-660-0767x6209,Singapore,Singapore,2024-12-06,True
645,Diane,Chung,Female,1979-02-09,rharris@gmail.com,+1-433-700-9687x30451,Thailand,Khon Kaen,2023-02-03,True
646,Michael,Hoover,Male,1997-01-21,donna58@thomas.com,001-657-542-7865,Malaysia,Penang,2025-06-13,True
647,Christopher,King,Male,1969-05-14,debbie78@hotmail.com,(058)295-8292,Thailand,Chiang Mai,2024-09-27,True
648,Makayla,Sanders,Female,1988-07-05,stonebarbara@michael-ortega.com,001-357-155-8686x3956,Vietnam,Da Nang,2023-10-12,False
649,Jeremiah,Schneider,Female,1970-08-05,barrytanya@simpson.com,643.813.0004,Malaysia,Johor Bahru,2023-05-11,True
650,Jamie,Carey,Male,2006-04-22,kingstephanie@duffy-stanley.com,001-945-653-4699x799,Thailand,Chiang Mai,2023-06-03,True
651,Erin,Rowland,Female,1994-01-09,anthony76@hotmail.com,001-169-957-0607x17481,Singapore,Singapore,2023-01-31,True
652,John,Rivas,Female,2002-12-17,vjames@munoz.com,487-396-1029x08718,Thailand,Bangkok,2023-04-04,True
653,Steven,Terry,Male,1986-06-01,brenda87@barrera.com,4956121377,Thailand,Chiang Mai,2023-09-04,True
654,Adam,Parsons,Male,2004-06-30,lwilliams@peterson.org,371.122.2990x7756,Malaysia,Penang,2023-12-18,True
655,Jeanette,Hurst,Female,1985-01-22,rwells@grant-henderson.com,457-683-2102,Singapore,Singapore,2022-12-28,False
656,Ashley,Ortega,Male,1990-05-10,timothy29@yahoo.com,803-324-2605,Thailand,Bangkok,2023-04-10,False
657,William,Smith,Male,1995-09-12,turnerlisa@yahoo.com,733.777.3126,Malaysia,Johor Bahru,2023-02-28,True
658,Cynthia,Weaver,Prefer not to say,1964-10-28,michaelathomas@woods.org,(365)346-0605,Thailand,Khon Kaen,2025-04-04,False
659,Anthony,Powers,Non-binary,1985-06-05,oobrien@hotmail.com,(798)623-9847,Malaysia,Penang,2024-08-01,False
660,Ryan,Johnson,Female,1964-07-06,kendrawilliams@long-marshall.com,895-478-7698x9992,Singapore,Singapore,2023-03-23,True
661,Matthew,Holt,Female,1983-04-20,crystal44@palmer.com,001-354-358-6449,Vietnam,Da Nang,2024-11-25,True
662,Elizabeth,Lopez,Female,2001-09-19,james58@morris.com,433-952-7536,Vietnam,Ho Chi Minh City,2024-09-15,True
663,Jennifer,Randolph,Male,1991-03-29,jonathanjones@gmail.com,(860)134-7789x4896,Thailand,Chiang Mai,2024-12-18,False
664,Joseph,Jarvis,Female,2002-09-28,alvarezpaul@gmail.com,(215)001-4188,Vietnam,Da Nang,2023-10-02,True
665,David,Davis,Female,2006-09-24,billkeller@gmail.com,1594463339,Singapore,Singapore,2024-01-17,True
666,Ashley,Adams,Female,1997-08-09,edwardspencer@yahoo.com,001-326-389-0219x94711,Singapore,Singapore,2025-06-21,True
667,Megan,Walker,Female,1991-04-09,samantharamirez@allen.biz,001-967-331-1677,Malaysia,Penang,2023-12-14,True
668,Jocelyn,Cruz,Female,2001-11-08,weaverjoseph@hotmail.com,685.507.8967x9352,Malaysia,Penang,2023-07-18,False
669,Carolyn,Hale,Female,1985-09-12,uclark@sullivan-wright.com,697.093.1706,Thailand,Khon Kaen,2023-03-27,False
670,Michael,James,Female,1993-05-29,fblankenship@yahoo.com,534-547-2239x898,Vietnam,Da Nang,2025-05-03,False
671,Meghan,Werner,Prefer not to say,1984-10-22,christophermoon@gilbert.com,184-724-2642x364,Singapore,Singapore,2023-09-27,False
672,Abigail,Hall,Male,1966-04-12,keithharrison@jacobson-young.com,+1-111-428-1785x228,Vietnam,Hanoi,2023-08-12,False
673,John,Smith,Female,1971-09-09,masonpatricia@yahoo.com,(207)223-9594,Vietnam,Ho Chi Minh City,2023-09-13,False
674,John,Thompson,Male,1967-06-23,daniellewebster@mcgrath.com,787-688-6878x5996,Thailand,Khon Kaen,2024-11-14,True
675,Alexandra,Russell,Male,1994-03-28,lindaclark@hotmail.com,(419)666-4505x730,Singapore,Singapore,2023-12-22,True
676,Ryan,Little,Female,1970-01-05,deborahturner@gmail.com,(037)476-7753,Vietnam,Da Nang,2023-10-27,True
677,David,Moyer,Male,1976-09-11,phillipsbrian@blankenship-eaton.biz,945-887-0715,Thailand,Bangkok,2024-11-15,False
678,James,Weeks,Male,1971-04-17,thomasjennifer@brown-hicks.net,(076)597-5954x508,Malaysia,Johor Bahru,2024-04-24,False
679,David,Gonzales,Female,1993-03-05,estradaamy@hotmail.com,001-812-657-4223,Singapore,Singapore,2025-05-24,True
680,Christina,Hill,Female,1974-12-27,turnerstephanie@barnes.biz,(689)430-1204,Vietnam,Da Nang,2023-04-20,False
681,Kristin,Robinson,Female,1971-04-09,millersteve@yahoo.com,+1-574-988-5582x984,Malaysia,Penang,2024-12-15,True
682,Kimberly,Sanchez,Female,1961-07-06,gnelson@yahoo.com,609.441.2833x3721,Vietnam,Da Nang,2025-06-06,False
683,William,Gutierrez,Male,1987-03-18,kerry32@hotmail.com,150.666.2670x5514,Malaysia,Kuala Lumpur,2025-03-18,False
684,Tommy,Cuevas,Prefer not to say,1986-12-21,pjordan@sanchez-ballard.com,(959)611-1102,Thailand,Chiang Mai,2023-11-28,True
685,Roy,Mosley,Male,2007-06-16,smithgregory@carter.com,+1-910-245-1091x09032,Thailand,Chiang Mai,2025-03-15,False
686,Madison,Henry,Female,1978-03-11,deckerjustin@gmail.com,942.817.9340x652,Vietnam,Da Nang,2024-07-26,True
687,Lisa,Howard,Female,1994-08-18,desiree66@gmail.com,533-722-0109x1217,Thailand,Bangkok,2024-11-30,False
688,Edward,Jones,Female,1982-08-23,jennifergraham@gmail.com,+1-894-370-5263x5100,Vietnam,Ho Chi Minh City,2023-06-10,True
689,Perry,Hess,Male,1991-07-17,shannon56@hotmail.com,920-246-1752x02389,Singapore,Singapore,2023-12-23,True
690,Susan,Solomon,Male,1972-04-13,townsendcrystal@hotmail.com,955-017-8332x58486,Thailand,Phuket,2025-01-04,True
691,Victoria,Salazar,Male,2001-08-29,ucarrillo@gibson.org,+1-487-045-0691,Thailand,Bangkok,2025-02-25,True
692,Maria,Butler,Non-binary,1991-07-18,mary37@evans-pearson.com,946.408.3037,Singapore,Singapore,2024-12-03,True
693,Randy,Jordan,Female,1965-03-06,usmith@hotmail.com,907-938-8413x6852,Vietnam,Ho Chi Minh City,2023-12-03,False
694,Diana,Smith,Female,1989-03-24,deborah70@anderson.com,(446)263-2514,Vietnam,Ho Chi Minh City,2025-03-22,True
695,Whitney,Holt,Female,2003-06-26,mcgrathmorgan@mckay.com,(175)188-7817,Thailand,Khon Kaen,2024-03-21,True
696,Joshua,Miller,Female,1966-04-06,paullopez@yahoo.com,001-091-122-5288x3750,Thailand,Phuket,2025-07-08,False
697,Melissa,Sparks,Male,1989-06-04,mlewis@walsh.com,001-378-765-5300x7309,Malaysia,Penang,2024-05-08,False
698,Andre,Beck,Female,1985-05-08,abrady@yahoo.com,121.988.1927x788,Malaysia,Penang,2024-06-01,False
699,David,Cochran,Female,2003-06-03,larryshort@yahoo.com,1042462456,Thailand,Bangkok,2024-05-09,False
700,Theresa,Cox,Non-binary,1993-11-27,richard04@yahoo.com,(128)991-5114,Malaysia,Penang,2023-03-22,True
701,Lucas,Martinez,Female,1999-03-23,halljoshua@fischer.net,001-848-416-0461,Thailand,Phuket,2024-04-28,True
702,Joseph,Williams,Male,1964-09-04,rodriguezthomas@pacheco-sullivan.com,298-315-2291x073,Vietnam,Ho Chi Minh City,2024-04-27,True
703,Gary,Bernard,Female,2006-06-10,hsmith@ray-blair.com,830.639.6384x5269,Vietnam,Da Nang,2023-06-11,True
704,Renee,Roberts,Male,1976-12-11,mscott@smith-wilson.org,429.291.3203,Thailand,Chiang Mai,2024-08-27,True
705,Julie,Simon,Male,2006-07-20,tammyhill@gmail.com,001-031-061-5372,Vietnam,Hanoi,2023-12-20,False
706,Jennifer,Floyd,Female,1985-02-03,hgray@hotmail.com,732-365-3377x460,Singapore,Singapore,2023-07-13,True
707,Aaron,Ford,Female,1964-03-06,nwarren@rodriguez-mitchell.com,260-781-9754x373,Thailand,Bangkok,2023-12-23,False
708,Mary,Stuart,Male,1978-05-07,iwalker@norman.info,(388)214-5841x4846,Singapore,Singapore,2024-01-29,False
709,Bryan,Krueger,Female,1967-04-16,johnny38@andrews.info,020.586.9507x32146,Vietnam,Da Nang,2022-12-28,False
710,Heather,Nelson,Male,1973-07-28,cody79@gmail.com,505.573.8573,Vietnam,Hanoi,2023-12-22,False
711,Susan,Smith,Female,1965-03-10,jessedelacruz@mcdonald.com,872-333-5104,Thailand,Bangkok,2024-09-26,False
712,Samantha,Ortiz,Female,1979-01-30,claytonmclean@hotmail.com,149-830-7482,Vietnam,Hanoi,2022-12-15,True
713,Sara,Burns,Male,1974-09-21,craig89@gmail.com,001-406-557-8201,Malaysia,Kuala Lumpur,2022-12-06,True
714,Ashley,Contreras,Male,1973-02-06,jimwilliams@gonzalez.com,(470)739-2013,Singapore,Singapore,2025-07-28,True
715,Courtney,Beard,Prefer not to say,1980-05-21,haileybass@gmail.com,602.508.2611x2312,Vietnam,Ho Chi Minh City,2024-06-18,False
716,Daniel,Perez,Female,1971-04-23,olivia29@hotmail.com,+1-937-629-7454x93036,Thailand,Bangkok,2024-09-01,True
717,Nicholas,Nichols,Male,1966-03-12,rachelhall@ferguson.biz,+1-920-828-3230x8981,Thailand,Phuket,2024-02-29,False
718,Amber,Miller,Female,1995-09-24,jose82@williams.com,(318)297-1681,Vietnam,Ho Chi Minh City,2023-12-07,True
719,Steven,Maldonado,Male,1982-12-24,cannonkimberly@vazquez.com,291-137-1785x09025,Vietnam,Ho Chi Minh City,2024-04-09,True
720,Nicholas,Wilson,Female,1994-04-19,jose18@gmail.com,+1-987-478-1224x890,Malaysia,Johor Bahru,2024-03-26,False
721,Nicolas,Williams,Male,1989-07-31,williamsbrandon@hotmail.com,365-515-8482x669,Thailand,Phuket,2024-03-28,False
722,Joe,Hernandez,Male,1978-05-02,mike05@underwood-glover.biz,001-080-706-3369x9879,Malaysia,Johor Bahru,2023-06-05,True
723,Kristin,Smith,Female,2002-06-28,calebadams@hebert.com,188.044.2877x38363,Vietnam,Hanoi,2024-05-31,True
724,Deborah,Ross,Male,1976-06-25,thomasricardo@phillips.com,(420)362-5863x14417,Vietnam,Hanoi,2025-02-24,False
725,Lynn,Carter,Male,2002-12-25,michaelchristensen@yahoo.com,2635582430,Thailand,Khon Kaen,2023-01-29,False
726,Terry,Parker,Male,1979-01-15,ingramjessica@yahoo.com,888.245.2790,Thailand,Khon Kaen,2023-04-07,True
727,Benjamin,Mcdaniel,Female,1963-11-30,jamesrobinson@yahoo.com,849.516.3211,Vietnam,Hanoi,2024-05-08,False
728,Jennifer,Gibson,Male,1991-09-28,obrienjames@davis.com,(530)601-1987x5617,Vietnam,Da Nang,2023-04-22,False
729,Michele,Maxwell,Male,1995-09-09,buckjason@osborn.org,561-829-8036,Singapore,Singapore,2025-01-12,False
730,Thomas,Warner,Female,1977-12-15,hornerebecca@gmail.com,+1-365-952-0149x118,Malaysia,Johor Bahru,2024-04-28,False
731,Kelsey,Mitchell,Female,1996-09-10,jessemoreno@yahoo.com,9263223998,Singapore,Singapore,2025-08-16,True
732,Charles,Hayes,Male,1982-10-23,qjones@gmail.com,001-428-860-5053x766,Singapore,Singapore,2023-07-14,False
733,Tammy,Manning,Female,1995-05-05,francisronald@mcmillan.com,356.691.0627x15312,Malaysia,Johor Bahru,2024-10-03,False
734,Jonathan,Peterson,Male,1963-07-17,ryanrodriguez@hotmail.com,682.938.4401x3480,Singapore,Singapore,2023-11-01,False
735,Tracie,Deleon,Male,1983-04-25,thomasestrada@hotmail.com,001-826-033-5910x1570,Singapore,Singapore,2025-02-23,True
736,Lynn,Romero,Male,1998-05-30,justin20@cowan.com,(999)699-6489x9718,Thailand,Phuket,2025-06-24,False
737,Dustin,Bowers,Male,1999-06-03,dylancunningham@yahoo.com,8499323123,Vietnam,Da Nang,2024-02-29,True
738,Kimberly,Parsons,Female,1989-04-02,russellholly@hotmail.com,261.760.7234x8389,Vietnam,Hanoi,2024-02-27,True
739,Mark,Bates,Male,1984-08-14,dianehoffman@huff.com,(612)996-5082x695,Thailand,Chiang Mai,2023-11-04,False
740,Erica,Hamilton,Male,1978-02-07,wberry@mccoy-mclean.com,8761238595,Malaysia,Kuala Lumpur,2025-03-21,True
741,Johnathan,Lee,Female,1978-03-04,johnhogan@yahoo.com,400.273.0086x96610,Thailand,Phuket,2023-06-01,False
742,Martha,Hines,Male,1994-04-16,millerjames@rogers.com,680-941-4915,Singapore,Singapore,2023-05-27,False
743,Shawn,Ayala,Male,2002-11-03,omay@williams.com,+1-440-777-9462x0726,Malaysia,Johor Bahru,2023-02-19,True
744,Emily,Carlson,Male,1983-06-12,reesetravis@mckenzie.com,001-914-068-8413,Malaysia,Johor Bahru,2024-08-27,True
745,James,Hall,Male,1969-01-10,jennifer23@yahoo.com,(178)170-3211x9206,Vietnam,Hanoi,2023-10-01,False
746,Jeffery,Henderson,Female,1994-12-06,taylorpayne@yahoo.com,(133)718-4449x0295,Singapore,Singapore,2023-05-20,False
747,Donald,Foster,Female,1994-09-21,reynoldsjustin@young.com,678-127-7822,Singapore,Singapore,2023-02-09,True
748,Alexis,Martin,Female,1966-04-12,curtislee@hotmail.com,(298)579-7363x83182,Malaysia,Johor Bahru,2023-03-23,False
749,Erin,Flores,Male,1961-12-25,ashleycole@hotmail.com,7986617706,Thailand,Phuket,2025-03-20,True
750,Joel,Sullivan,Male,1969-12-21,kathy68@miller.com,552.165.0587,Malaysia,Johor Bahru,2025-01-06,False
751,Gloria,Sullivan,Male,1970-03-25,charlesduncan@bradley-novak.org,8984369984,Malaysia,Penang,2023-05-08,True
752,Miranda,Benton,Female,1968-08-19,lauren93@wilkinson.com,424.959.8811x45788,Malaysia,Johor Bahru,2025-03-25,True
753,Sydney,Potter,Female,1962-06-08,kellyharold@hotmail.com,(767)382-0974x6191,Singapore,Singapore,2024-11-07,True
754,Elizabeth,Murray,Female,2001-07-16,nweaver@hotmail.com,(872)258-9370x85806,Singapore,Singapore,2025-07-29,False
755,Jacob,Garrett,Prefer not to say,1976-02-28,domingueznicole@hotmail.com,(669)579-0012x482,Vietnam,Da Nang,2025-08-22,True
756,Melissa,Adams,Male,1972-06-03,mwatkins@gmail.com,(942)328-9463x389,Malaysia,Penang,2024-05-12,False
757,Matthew,Martin,Female,1965-06-01,amandamorgan@yahoo.com,(562)926-9335,Singapore,Singapore,2023-05-06,False
758,Cathy,Parks,Male,1966-12-15,castropeter@johnson-brewer.net,685-095-7443x034,Thailand,Khon Kaen,2025-02-26,True
759,Cindy,Rich,Female,1994-11-11,sloancarol@williams.com,001-340-153-6415,Malaysia,Johor Bahru,2025-07-29,True
760,Shawn,Murphy,Male,1982-04-21,robinsonglenn@mercado.net,367-500-9421,Singapore,Singapore,2024-02-26,True
761,Stephanie,Sparks,Male,1962-05-24,stephengilbert@gmail.com,001-987-809-2704x523,Thailand,Bangkok,2024-02-10,True
762,Alison,Gates,Male,1983-09-14,pamelamcconnell@hotmail.com,001-660-598-6787x44227,Vietnam,Hanoi,2025-02-02,False
763,William,Bird,Female,2005-07-18,jessica65@yahoo.com,001-942-824-9116x502,Vietnam,Da Nang,2024-05-04,False
764,Nicole,Williams,Female,1980-11-17,brendajohns@gmail.com,215.513.0557,Thailand,Khon Kaen,2022-12-06,True
765,Aimee,Schultz,Male,1988-12-19,campbelljustin@warren.info,(736)774-6202,Singapore,Singapore,2023-01-18,True
766,Meghan,Mercer,Male,2007-11-20,keith18@trujillo.net,231-239-2049,Malaysia,Penang,2024-06-18,True
767,Brian,Rodgers,Female,1966-02-11,kbaker@robbins.com,8276817225,Thailand,Khon Kaen,2023-04-19,False
768,Steven,Green,Female,1984-09-18,jtaylor@hotmail.com,5291876831,Thailand,Bangkok,2024-12-11,False
769,Brian,Melton,Female,1989-11-28,dthompson@lewis.com,001-920-522-2999,Thailand,Phuket,2024-07-28,True
770,Joyce,Keith,Male,1966-11-10,diane91@hotmail.com,388-232-5539x8358,Vietnam,Ho Chi Minh City,2023-10-25,True
771,Joseph,Martinez,Male,2003-11-12,zrobinson@yahoo.com,309-544-9791x2799,Singapore,Singapore,2024-03-19,False
772,Aaron,Duncan,Male,1989-12-13,brianwright@mcdonald.com,752.988.3220,Malaysia,Johor Bahru,2024-10-08,False
773,Dennis,Diaz,Male,1963-09-11,benjaminwilliams@burns.info,889.753.5852x38600,Malaysia,Kuala Lumpur,2023-04-29,True
774,Andre,Spence,Male,1976-01-29,briggsmelissa@hotmail.com,171-523-9102x92950,Thailand,Khon Kaen,2023-10-06,True
775,Kevin,Woods,Male,2004-06-27,salazarjames@ray.com,971.912.6022,Malaysia,Kuala Lumpur,2023-04-19,True
776,Jared,Wilson,Male,2006-09-26,qowens@gmail.com,1911166122,Singapore,Singapore,2023-05-25,True
777,David,Griffith,Male,1990-05-20,dorothy87@gonzalez.com,4936653802,Singapore,Singapore,2023-01-31,False
778,Debra,Ortega,Female,1980-07-06,kathycampbell@davis.net,+1-682-509-5229x46209,Vietnam,Da Nang,2024-11-03,True
779,Jackie,Richardson,Female,1983-10-25,cochranjill@gmail.com,995.297.0137,Thailand,Chiang Mai,2023-09-23,True
780,Donald,Lee,Male,1984-06-06,paul23@gmail.com,120-270-6159x273,Singapore,Singapore,2023-05-30,False
781,Troy,Brown,Male,2000-10-06,fhiggins@simmons-garza.biz,224.815.5420,Malaysia,Penang,2025-04-11,True
782,Jacqueline,Delacruz,Non-binary,1962-03-15,martinezchristina@frye-elliott.info,(649)157-9554x623,Singapore,Singapore,2023-11-06,True
783,Timothy,Rodriguez,Male,1977-02-01,csmith@hotmail.com,1810306831,Malaysia,Kuala Lumpur,2023-12-22,False
784,Raymond,Hines,Male,1966-02-14,rodneywilliams@gmail.com,157.129.0150x71380,Malaysia,Penang,2024-10-25,False
785,Shawn,Wright,Female,1991-06-08,christopher04@booker-finley.info,362-130-0962x5885,Vietnam,Ho Chi Minh City,2024-08-22,True
786,Ronald,Jordan,Male,1977-04-08,harrisanna@yahoo.com,396.274.6662,Singapore,Singapore,2024-10-21,True
787,Michael,Brown,Male,1976-05-14,dsmith@powell-coleman.com,901-107-9771x40049,Singapore,Singapore,2023-03-29,False
788,Amy,David,Male,1964-08-15,edwardselizabeth@hotmail.com,520-499-8094,Thailand,Bangkok,2023-11-28,False
789,Lorraine,Noble,Female,1986-11-17,deborahgonzalez@hotmail.com,166.984.1661x237,Singapore,Singapore,2025-06-12,False
790,Stephanie,Washington,Female,1998-11-09,jesusthompson@yahoo.com,(238)994-9919x70142,Vietnam,Da Nang,2024-02-15,True
791,Melanie,Sosa,Female,1969-06-30,tannerrobertson@richard.com,+1-041-813-5998x98972,Malaysia,Kuala Lumpur,2024-09-26,True
792,Christopher,Wallace,Male,1961-07-11,ochoamelissa@hotmail.com,(448)221-7588x3978,Thailand,Chiang Mai,2023-05-19,False
793,Samuel,Smith,Female,1971-09-29,greenbrandon@flores-estrada.com,691.496.1128,Singapore,Singapore,2024-06-29,False
794,Emily,Garza,Female,1971-04-02,stevengoodwin@hotmail.com,+1-704-095-3141x96156,Singapore,Singapore,2025-01-11,False
795,Troy,Arnold,Female,1976-11-18,zmitchell@tran.com,796-240-9649,Singapore,Singapore,2023-02-03,False
796,Patrick,Wright,Female,1978-01-08,bakerwilliam@gmail.com,702-851-6225,Malaysia,Penang,2024-07-03,True
797,Kathleen,Petersen,Female,1987-09-02,aaronponce@gmail.com,868-839-0624x672,Malaysia,Kuala Lumpur,2025-05-15,False
798,Sean,Johnston,Female,1988-11-30,davischarles@willis.com,(923)613-3760x523,Malaysia,Johor Bahru,2025-02-22,False
799,Samantha,Morris,Male,1994-10-11,scook@kent.com,001-472-419-1650x34409,Malaysia,Johor Bahru,2023-02-03,True
800,Richard,Brown,Female,1992-12-13,isabelwheeler@mullins.com,(782)141-7468x1359,Vietnam,Hanoi,2024-09-03,False
801,Samantha,Sims,Female,1978-01-13,hollyperkins@hotmail.com,+1-874-869-4155x945,Vietnam,Ho Chi Minh City,2023-09-09,False
802,Daniel,Austin,Female,2000-10-07,kirkkimberly@sanchez-mcfarland.com,(117)160-3988x636,Vietnam,Hanoi,2023-02-11,True
803,John,Daugherty,Male,2004-01-26,robertsonjordan@greene-gray.com,0994248942,Singapore,Singapore,2024-03-29,False
804,Kelly,Bennett,Male,1985-07-09,areynolds@gmail.com,642-045-6577x58097,Singapore,Singapore,2023-02-07,True
805,Kayla,Oconnell,Female,1973-01-31,yanderson@scott-sullivan.biz,(265)401-6599,Vietnam,Ho Chi Minh City,2024-03-20,False
806,Jeremy,Brown,Male,2007-04-13,melissawilson@gmail.com,276-774-6259x1601,Thailand,Chiang Mai,2024-05-19,True
807,Gregory,Fletcher,Female,1966-10-19,renee84@robles.com,001-801-798-6778x23129,Thailand,Chiang Mai,2023-03-29,True
808,Nicole,Howard,Male,1960-12-04,ttaylor@yahoo.com,261-212-0384x375,Vietnam,Da Nang,2025-06-09,False
809,Russell,Horton,Male,1986-04-04,ospencer@richardson.net,(421)838-5454,Malaysia,Kuala Lumpur,2023-11-16,True
810,Anthony,Blackburn,Female,1977-04-25,justin75@hotmail.com,(311)232-7489,Vietnam,Hanoi,2023-02-08,True
811,Evelyn,Oliver,Male,1965-10-10,zsantana@gmail.com,427.203.8862,Singapore,Singapore,2024-12-29,False
812,Rachael,Gomez,Female,1960-11-09,lawsonpaul@serrano.com,001-306-935-8824x935,Thailand,Chiang Mai,2023-03-20,True
813,Nicole,Smith,Female,2007-08-20,espinozarandy@wagner-palmer.com,(524)445-4460x83851,Vietnam,Hanoi,2023-11-18,False
814,Carrie,Robinson,Male,2007-12-12,maydebra@caldwell.com,+1-788-486-9996,Thailand,Bangkok,2024-12-04,False
815,Allison,Frank,Female,2006-12-29,victoria57@warner.info,+1-246-301-9864x24238,Thailand,Khon Kaen,2025-05-25,True
816,Brittany,Martin,Female,1976-01-09,hernandezdaniel@keller.com,001-328-809-8322,Vietnam,Hanoi,2023-11-13,False
817,Bradley,Wilson,Male,1972-08-06,pamelasmith@boyd.com,8987610814,Malaysia,Johor Bahru,2023-06-03,False
818,Nathan,Robles,Female,1979-08-26,rachaelroberts@santos-davidson.com,001-807-468-2354,Thailand,Khon Kaen,2023-09-17,True
819,Michelle,Chapman,Female,2006-01-08,smithjessica@bryant.com,5459671500,Thailand,Phuket,2024-08-22,True
820,Ryan,Prince,Female,1986-07-14,christopher06@yahoo.com,113-407-8516x9949,Thailand,Bangkok,2024-10-04,True
821,Bobby,Gilbert,Female,1984-12-28,mbarnes@spencer-gray.org,001-962-697-0838,Singapore,Singapore,2024-11-25,True
822,Angela,Meyer,Female,2003-03-25,rrice@davidson.com,(962)571-9760x932,Malaysia,Penang,2024-09-30,True
823,Sherry,Anderson,Female,2007-09-27,osweeney@hotmail.com,001-826-041-8095,Malaysia,Johor Bahru,2022-12-31,True
824,Shelley,Bowers,Male,1984-07-30,teresa17@yahoo.com,412.746.9211x882,Vietnam,Hanoi,2023-07-01,True
825,Christopher,Marquez,Male,1987-05-30,kadams@morrison.com,917.045.4218x54570,Malaysia,Johor Bahru,2024-02-05,False
826,Ryan,Wagner,Male,1960-03-12,meganrichardson@page.com,635-640-7232,Thailand,Chiang Mai,2024-04-05,True
827,Melanie,Harrison,Male,1972-02-01,paige40@davis.net,(247)312-6168,Singapore,Singapore,2024-02-02,False
828,Adam,Jones,Male,1983-11-30,wilsonnathan@bishop.com,+1-152-610-5370x92300,Thailand,Chiang Mai,2024-06-28,False
829,Chad,Jordan,Female,1981-05-12,kruegerjonathan@greer.org,854-329-8769x8936,Singapore,Singapore,2024-11-14,True
830,David,Scott,Female,1992-02-19,fhuff@mcguire.info,481.310.4502,Singapore,Singapore,2024-05-15,True
831,Kim,Beck,Female,1987-06-11,caseystafford@arellano.com,483.526.8064x860,Vietnam,Da Nang,2024-05-26,False
832,Seth,Chapman,Female,1974-11-27,sarah83@hotmail.com,253-646-2805x5077,Thailand,Chiang Mai,2024-09-23,True
833,Janet,Long,Male,1990-07-21,christopher62@gmail.com,001-209-085-5107,Malaysia,Kuala Lumpur,2024-01-30,True
834,Holly,Cross,Female,2005-04-29,corymiller@ford.biz,902-547-6022,Singapore,Singapore,2025-07-31,False
835,Andrew,Love,Male,1985-03-29,lisa41@thompson.com,(759)500-2601,Singapore,Singapore,2025-08-07,True
836,Daniel,Lewis,Female,1972-06-16,scott95@gmail.com,407.173.2798x059,Vietnam,Ho Chi Minh City,2024-04-06,False
837,Dawn,Mcintyre,Male,2005-05-08,smithphilip@howell.com,910.452.0360,Thailand,Bangkok,2024-06-17,True
838,Cheryl,Compton,Female,1979-05-05,danielscourtney@moses.com,+1-928-553-5952x056,Malaysia,Penang,2025-01-21,False
839,Arthur,Russell,Male,1993-02-17,sandersroy@brown.info,037-842-3394x495,Singapore,Singapore,2023-03-16,True
840,Andrew,Long,Female,1991-03-14,matthewsmith@gmail.com,+1-501-736-5426x2417,Vietnam,Da Nang,2023-11-11,True
841,Jonathan,Perkins,Male,2002-09-19,jefferywalker@chase-jones.com,001-060-530-8868,Thailand,Phuket,2025-03-10,True
842,John,Hernandez,Male,1967-12-09,olong@jensen.com,+1-575-988-7592x12996,Vietnam,Ho Chi Minh City,2023-12-25,False
843,Gary,Williams,Male,1976-05-07,lauradyer@gmail.com,558.214.7709x207,Vietnam,Da Nang,2024-03-25,True
844,Christopher,Cooper,Male,1971-01-12,whiteryan@garcia.com,581-897-0591,Thailand,Phuket,2023-05-23,False
845,Daniel,Rodriguez,Female,1989-09-15,martin81@chapman.info,(168)800-5378,Singapore,Singapore,2024-09-30,True
846,Michele,Jones,Female,1985-07-19,znolan@hill.com,+1-182-272-0028x39482,Malaysia,Kuala Lumpur,2025-06-22,False
847,Sara,Krause,Female,1969-03-16,kingjoshua@archer-pena.com,001-811-659-9302x0203,Malaysia,Kuala Lumpur,2025-07-25,True
848,Joshua,Klein,Male,1970-02-27,davidgonzales@jefferson-martinez.com,530.281.6506,Singapore,Singapore,2023-02-13,False
849,Randy,Smith,Female,1963-11-28,sarahgonzales@yahoo.com,(691)983-2102x916,Singapore,Singapore,2023-12-25,True
850,Terry,Gray,Male,2001-05-19,brandisosa@wilson.com,841.966.2291,Malaysia,Kuala Lumpur,2023-03-21,False
851,Sheila,Barnes,Female,1960-12-13,richard56@stevens-mullins.com,(362)198-6550x4944,Malaysia,Kuala Lumpur,2023-10-08,True
852,Diana,Alexander,Male,1989-05-12,gailjacobs@gmail.com,001-396-504-9627x322,Vietnam,Da Nang,2024-03-07,False
853,Dennis,Macias,Female,1967-12-29,tanya43@wade-gillespie.com,+1-854-218-8087x9919,Vietnam,Ho Chi Minh City,2024-07-17,False
854,Dylan,Allen,Male,1981-03-04,mbaker@morgan.com,250.583.3343x031,Malaysia,Penang,2024-08-21,True
855,Jasmine,Diaz,Female,2005-06-27,ujohnson@yahoo.com,(769)475-7694x535,Vietnam,Hanoi,2023-03-29,True
856,Samuel,Elliott,Female,1978-06-07,mvelazquez@hotmail.com,(163)421-2545x0809,Vietnam,Ho Chi Minh City,2023-12-04,True
857,Sara,Giles,Male,1980-11-05,jacob69@morris.org,(647)213-0742x3591,Singapore,Singapore,2024-04-25,True
